Id,DwellSubClass,Zone,Frontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,Slope,Condition1,Condition2,DwellClass,OverallQuality,OverallCondition,YearBuilt,ExteriorCondition,BasementCondition,TotalBSF,HeatingQC,CentralAir,1stFSF,2ndFSF,LowQualFinSF,LivingArea,FullBath,HalfBath,BedroomAbvGr,KitchenQuality,KitchenAbvGr,TotalRmsAbvGrd,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,OpenPorchSF,Fence,MoSold,YrSold,SaleType,SalePrice
830,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,7,5,2005,TA,TA,600,Ex,Y,520,623,80,1223,2,1,2,Gd,1,4,0,Detchd,2,Y,0,166,NA,7,2006,WD,147400
831,20,RL,80,11900,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,6,5,1957,TA,TA,1392,TA,Y,1392,0,0,1392,1,1,3,TA,1,6,2,Attchd,2,Y,0,0,NA,6,2008,WD,166000
832,160,FV,30,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,7,5,2005,TA,TA,600,Ex,Y,520,600,80,1200,2,1,2,Gd,1,4,0,Detchd,2,Y,0,166,NA,6,2006,WD,151000
833,60,RL,44,9548,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,7,6,2003,TA,TA,941,Ex,Y,941,888,0,1829,2,1,3,Gd,1,7,1,Attchd,2,Y,0,39,NA,1,2010,WD,237000
834,20,RL,100,10004,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,6,1964,TA,TA,1516,TA,Y,1516,0,0,1516,1,1,3,TA,1,6,0,Attchd,2,Y,0,0,NA,2,2009,WD,167000
835,20,RL,75,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1961,TA,TA,1144,Gd,Y,1144,0,0,1144,1,0,3,TA,1,6,0,Attchd,2,Y,0,0,GdWo,9,2008,WD,139950
836,20,RL,60,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,7,1950,TA,TA,1067,TA,Y,1067,0,0,1067,2,0,2,Gd,1,4,0,Attchd,2,Y,0,0,NA,2,2010,WD,128000
837,30,RM,90,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1948,TA,TA,1559,Gd,Y,1559,0,0,1559,1,0,2,TA,1,5,0,Detchd,2,Y,0,116,GdWo,6,2007,COD,153500
838,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,6,5,1973,TA,TA,483,TA,Y,483,504,0,987,1,1,2,TA,1,5,0,Detchd,1,Y,0,0,NA,11,2008,WD,100000
839,20,RL,75,9525,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1995,TA,TA,1099,Ex,Y,1099,0,0,1099,1,1,3,Gd,1,6,0,Attchd,1,Y,0,0,NA,6,2008,WD,144000
840,50,RL,70,11767,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1946,TA,TA,768,Ex,Y,768,432,0,1200,1,0,3,TA,1,6,0,Detchd,1,Y,0,0,NA,5,2008,WD,130500
841,70,RH,NA,12155,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,8,1925,TA,TA,672,TA,N,810,672,0,1482,2,0,4,Fa,1,7,0,Detchd,1,P,0,0,NA,3,2008,WD,140000
842,70,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,8,1904,TA,TA,650,Gd,Y,958,581,0,1539,2,0,3,Gd,1,8,1,Detchd,2,P,0,78,NA,6,2008,WD,157500
843,80,RL,82,9020,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,7,1966,TA,TA,1127,TA,Y,1165,0,0,1165,1,1,3,TA,1,6,0,Attchd,2,Y,0,129,GdPrv,5,2008,WD,174900
844,90,RL,80,8000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Artery,Norm,Duplex,5,4,1961,TA,TA,1800,Ex,N,1800,0,0,1800,2,0,6,TA,2,10,0,NA,0,Y,0,0,NA,7,2007,WD,141000
845,50,RM,100,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,5,8,1915,TA,TA,876,Gd,Y,876,540,0,1416,1,1,4,TA,1,7,1,Detchd,3,Y,0,0,NA,6,2008,WD,153900
846,85,RL,NA,16647,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,RRAe,Norm,1Fam,5,5,1975,TA,TA,1390,TA,Y,1701,0,0,1701,2,0,3,TA,1,6,2,Basment,2,Y,0,0,NA,1,2007,WD,171000
847,60,RL,75,9317,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,1993,TA,TA,740,Ex,Y,1006,769,0,1775,2,1,3,Gd,1,7,1,Attchd,2,Y,0,72,NA,7,2009,WD,213000
848,20,RL,36,15523,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,5,6,1972,TA,TA,864,Ex,Y,864,0,0,864,1,0,3,TA,1,5,1,Attchd,1,Y,0,0,NA,8,2009,WD,133500
849,50,RL,75,45600,Pave,NA,IR2,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,8,1908,TA,TA,907,TA,Y,1307,1051,0,2358,3,0,5,TA,1,10,1,Detchd,2,Y,0,40,NA,9,2008,WD,240000
850,80,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Feedr,Norm,1Fam,6,7,1976,Gd,TA,528,Ex,Y,1094,761,0,1855,2,1,3,TA,1,7,1,Attchd,2,Y,0,100,NA,8,2007,WD,187000
851,120,RM,36,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,6,5,2003,TA,TA,848,Ex,Y,848,0,0,848,1,0,1,Gd,1,3,0,Attchd,2,Y,0,0,NA,11,2007,WD,131500
852,120,RL,NA,3196,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,8,5,2003,TA,TA,1273,Ex,Y,1456,0,0,1456,2,0,2,Gd,1,7,1,Attchd,2,Y,0,20,NA,5,2006,WD,215000
853,75,RL,53,7128,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,1941,Gd,TA,918,Gd,Y,918,728,0,1646,2,0,4,TA,1,7,2,Detchd,1,Y,0,0,MnPrv,8,2007,WD,164000
854,80,RL,NA,12095,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,6,6,1964,Gd,TA,1127,TA,Y,1445,0,0,1445,1,1,3,TA,1,7,1,Attchd,2,Y,0,0,MnPrv,8,2009,WD,158000
855,20,RL,102,17920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,4,1955,TA,TA,1763,TA,Y,1779,0,0,1779,1,1,3,TA,1,6,1,Attchd,2,Y,0,418,NA,7,2006,WD,170000
856,20,RL,NA,6897,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,5,8,1962,Gd,TA,1040,Ex,Y,1040,0,0,1040,1,1,3,TA,1,6,0,Detchd,1,Y,0,104,NA,4,2010,WD,127000
857,80,RL,NA,10970,Pave,NA,IR1,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,6,6,1978,TA,Gd,940,TA,Y,1026,0,0,1026,1,0,3,TA,1,5,0,Detchd,2,Y,0,0,MnPrv,10,2008,WD,147000
858,60,RL,65,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,1994,TA,TA,702,Gd,Y,702,779,0,1481,2,1,3,TA,1,6,1,Attchd,2,Y,0,36,NA,3,2009,WD,174000
859,20,RL,80,10400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,1976,TA,TA,1090,TA,Y,1370,0,0,1370,2,0,3,TA,1,6,1,Attchd,2,Y,0,0,MnPrv,6,2009,WD,152000
860,60,RL,NA,11029,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,PosA,Norm,1Fam,6,7,1968,TA,TA,1054,TA,Y,1512,1142,0,2654,2,1,4,Gd,1,9,1,Attchd,2,Y,0,65,NA,8,2006,WD,250000
861,50,RL,55,7642,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,7,8,1918,TA,TA,912,Gd,Y,912,514,0,1426,1,1,3,Gd,1,7,1,Detchd,1,Y,0,240,GdPrv,6,2007,WD,189950
862,190,RL,75,11625,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,2fmCon,5,4,1965,TA,TA,1039,Ex,Y,1039,0,0,1039,1,1,3,TA,1,6,0,Attchd,2,Y,0,0,NA,4,2010,WD,131500
863,20,RL,81,9672,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,6,5,1984,TA,TA,1040,TA,Y,1097,0,0,1097,2,0,3,TA,1,6,0,Attchd,2,Y,0,0,GdPrv,5,2010,WD,152000
864,20,RL,70,7931,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1959,TA,TA,1148,TA,Y,1148,0,0,1148,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,GdPrv,7,2009,WD,132500
865,20,FV,72,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2007,TA,TA,1372,Ex,Y,1372,0,0,1372,2,0,3,Gd,1,6,0,Attchd,2,Y,0,140,NA,5,2008,New,250580
866,20,RL,NA,8750,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1970,TA,TA,1002,TA,Y,1002,0,0,1002,1,0,3,TA,1,5,0,Detchd,2,Y,0,0,MnPrv,8,2009,WD,148500
867,20,RL,67,10656,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2006,TA,TA,1638,Ex,Y,1646,0,0,1646,2,0,3,Gd,1,6,1,Attchd,3,Y,0,80,NA,11,2007,New,248900
868,20,RL,85,6970,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,4,5,1961,TA,TA,1040,TA,Y,1120,0,0,1120,1,1,3,Fa,1,5,0,Attchd,2,Y,0,0,NA,5,2007,WD,129000
869,60,RL,NA,14762,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,5,6,1948,TA,NA,0,Gd,Y,1547,720,53,2320,2,0,2,TA,1,7,1,Attchd,2,P,0,144,NA,5,2006,WD,169000
870,60,RL,80,9938,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,1993,TA,TA,1050,Ex,Y,1062,887,0,1949,2,1,3,Gd,1,8,1,Attchd,2,Y,0,90,GdPrv,6,2010,WD,236000
871,20,RL,60,6600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,PosN,Norm,1Fam,5,5,1962,TA,TA,894,Gd,N,894,0,0,894,1,0,2,TA,1,5,0,Detchd,1,Y,0,0,NA,8,2009,WD,109500
872,60,RL,70,8750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,1998,TA,TA,804,Ex,Y,804,878,0,1682,2,1,3,Gd,1,7,0,Attchd,2,Y,0,77,NA,6,2010,WD,200500
873,20,RL,74,8892,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,5,7,1953,TA,TA,105,Gd,Y,910,0,0,910,1,0,3,Gd,1,5,0,Attchd,2,Y,0,0,GdWo,10,2008,WD,116000
874,40,RL,60,12144,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1949,TA,TA,832,Gd,Y,1036,0,232,1268,1,0,3,TA,1,6,1,Attchd,1,Y,0,28,NA,9,2009,WD,133000
875,50,RM,52,5720,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,5,6,1941,TA,TA,676,Ex,Y,676,455,0,1131,1,1,3,TA,1,5,0,Detchd,1,Y,0,0,NA,8,2009,WD,66500
876,60,FV,75,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2007,TA,TA,1184,Ex,Y,1184,1426,0,2610,2,1,4,Ex,1,11,1,BuiltIn,2,Y,0,364,NA,8,2007,New,303477
877,20,RL,94,25286,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Norm,Norm,1Fam,4,5,1963,TA,TA,1064,Gd,Y,1040,0,0,1040,1,0,3,TA,1,5,0,Attchd,2,Y,0,0,NA,1,2007,WD,132250
878,60,RL,74,8834,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,9,5,2004,TA,TA,1462,Ex,Y,1462,762,0,2224,2,1,4,Ex,1,10,1,Attchd,3,Y,0,0,NA,6,2009,WD,350000
879,85,RL,88,11782,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1961,TA,TA,1109,TA,Y,1155,0,0,1155,1,0,3,Gd,1,6,0,Detchd,2,Y,0,0,MnPrv,6,2010,WD,148000
880,20,RL,NA,7000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,5,8,1978,Gd,TA,864,Ex,Y,864,0,0,864,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,GdWo,7,2009,WD,136500
881,20,RL,60,7024,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,2005,TA,Gd,1090,Gd,Y,1090,0,0,1090,1,1,2,TA,1,5,0,Attchd,2,Y,0,49,NA,6,2007,WD,157000
882,50,RL,44,13758,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,7,5,1990,Gd,TA,1156,Ex,Y,1187,530,0,1717,2,1,3,Gd,1,7,1,Attchd,2,Y,0,36,NA,4,2007,WD,187500
883,60,RL,NA,9636,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,6,5,1992,TA,TA,808,Gd,Y,808,785,0,1593,2,1,3,TA,1,7,1,BuiltIn,2,Y,0,40,MnPrv,12,2009,WD,178000
884,75,RL,60,6204,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,5,1912,TA,Fa,795,TA,N,954,795,481,2230,1,0,5,TA,1,10,0,Detchd,1,Y,0,188,NA,3,2006,WD,118500
885,20,RL,65,7150,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1967,TA,TA,892,TA,Y,892,0,0,892,1,0,3,TA,1,5,0,Attchd,1,Y,0,0,GdWo,7,2009,WD,100000
886,120,FV,50,5119,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,TwnhsE,9,5,1999,TA,TA,1698,Ex,Y,1709,0,0,1709,2,0,2,Gd,1,5,1,Attchd,2,Y,0,65,NA,1,2008,CWD,328900
887,90,RL,70,8393,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,Duplex,5,5,1959,TA,TA,1626,Ex,Y,1712,0,0,1712,2,0,4,TA,2,8,0,Attchd,2,Y,0,54,NA,6,2006,WD,145000
888,50,RL,59,16466,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1955,Gd,TA,816,TA,Y,872,521,0,1393,1,1,3,TA,1,8,0,Attchd,1,Y,0,0,NA,4,2008,WD,135500
889,20,RL,95,15865,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,8,6,1970,Gd,Gd,2217,Ex,Y,2217,0,0,2217,2,0,4,Gd,1,8,1,Attchd,2,Y,0,207,NA,10,2007,WD,268000
890,20,RL,128,12160,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,6,4,1953,TA,TA,1505,Ex,Y,1505,0,0,1505,1,0,2,TA,1,6,1,Attchd,2,Y,0,0,NA,2,2009,WD,149500
891,50,RL,60,8064,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Artery,Norm,1Fam,5,7,1949,Gd,TA,672,Ex,Y,672,252,0,924,1,0,3,TA,1,6,1,Detchd,2,Y,0,0,MnPrv,7,2007,WD,122900
892,60,RL,70,11184,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,1978,TA,TA,918,Gd,Y,918,765,0,1683,2,1,3,TA,1,7,1,Attchd,2,Y,0,0,NA,7,2009,WD,172500
893,20,RL,70,8414,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,8,1963,TA,TA,1059,TA,Y,1068,0,0,1068,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,MnPrv,2,2006,WD,154500
894,20,RL,NA,13284,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,PosN,Norm,1Fam,5,5,1954,TA,TA,1383,TA,Y,1383,0,0,1383,1,0,3,TA,1,6,1,Attchd,1,Y,0,116,GdPrv,6,2008,WD,165000
895,90,RL,64,7018,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,Duplex,5,5,1979,TA,NA,0,TA,Y,1535,0,0,1535,2,0,4,TA,2,8,0,Attchd,2,Y,0,0,NA,6,2009,WD,118858
896,60,RL,71,7056,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,1963,TA,TA,780,TA,Y,983,813,0,1796,1,1,4,TA,1,8,1,Attchd,2,Y,0,50,NA,10,2008,WD,140000
897,30,RM,50,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,6,1936,TA,TA,951,Ex,N,951,0,0,951,1,0,2,TA,1,6,0,Detchd,1,Y,0,28,NA,4,2006,WD,106500
898,90,RL,64,7018,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,Duplex,5,5,1979,TA,NA,0,TA,Y,1120,1120,0,2240,2,0,6,TA,2,12,0,Detchd,2,Y,0,0,NA,6,2009,WD,142953
899,20,RL,100,12919,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,9,5,2009,TA,TA,2330,Ex,Y,2364,0,0,2364,2,1,2,Ex,1,11,2,Attchd,3,Y,0,67,NA,3,2010,New,611657
900,20,RL,65,6993,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,5,7,1961,TA,TA,912,TA,Y,1236,0,0,1236,1,0,3,TA,1,6,1,Attchd,1,Y,0,0,NA,6,2006,WD,135000
901,20,RL,NA,7340,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,6,1971,TA,TA,858,TA,Y,858,0,0,858,1,0,2,TA,1,4,0,Detchd,1,Y,0,0,NA,6,2007,WD,110000
902,20,RL,64,8712,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1957,Gd,TA,992,TA,Y,1306,0,0,1306,1,0,2,TA,1,5,0,Detchd,1,Y,0,0,NA,5,2009,WD,153000
903,60,RL,63,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2003,TA,TA,783,Ex,Y,807,702,0,1509,2,1,3,Gd,1,8,1,Attchd,2,Y,0,75,NA,7,2006,WD,180000
904,20,RL,50,14859,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,7,5,2006,TA,TA,1670,Ex,Y,1670,0,0,1670,2,0,3,Gd,1,7,1,Attchd,3,Y,0,60,NA,8,2006,New,240000
905,20,RL,NA,6173,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1967,TA,TA,876,TA,Y,902,0,0,902,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,MnPrv,8,2007,WD,125500
906,20,RL,80,9920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1954,TA,TA,1056,TA,Y,1063,0,0,1063,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,MnPrv,2,2010,WD,128000
907,20,RL,116,13501,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,8,5,2006,TA,TA,1623,Ex,Y,1636,0,0,1636,2,0,3,Gd,1,8,1,Attchd,3,Y,0,60,NA,6,2007,WD,255000
908,50,RL,86,11500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,7,1936,TA,TA,1017,Gd,Y,1020,1037,0,2057,1,1,3,Gd,1,6,1,Attchd,1,Y,0,0,NA,6,2006,WD,250000
909,20,RL,NA,8885,Pave,NA,IR1,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,5,5,1983,TA,TA,864,TA,Y,902,0,0,902,1,0,2,TA,1,5,0,Attchd,2,Y,0,0,MnPrv,6,2006,WD,131000
910,60,RL,149,12589,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,2005,TA,TA,742,Ex,Y,742,742,0,1484,2,1,3,Gd,1,8,1,Attchd,2,Y,0,24,NA,6,2009,WD,174000
911,90,RL,80,11600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,Duplex,5,5,1960,TA,TA,1105,TA,Y,1105,1169,0,2274,2,0,5,TA,2,12,0,Detchd,2,Y,0,0,NA,1,2010,WD,154300
912,20,RL,NA,9286,Pave,NA,IR1,Lvl,AllPub,CulDSac,Mod,Norm,Norm,1Fam,5,7,1977,TA,Gd,1268,TA,Y,1268,0,0,1268,1,1,3,Gd,1,5,0,Detchd,1,Y,0,0,NA,10,2009,WD,143500
913,30,RM,51,6120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1925,TA,TA,768,TA,N,1015,0,0,1015,1,0,3,TA,1,6,0,Detchd,1,Y,0,0,MnPrv,7,2006,WD,88000
914,90,RH,82,6270,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Norm,Norm,Duplex,5,6,1949,TA,TA,1001,TA,N,1001,1001,0,2002,2,0,4,TA,2,8,0,2Types,3,Y,0,0,NA,8,2007,WD,145000
915,160,FV,30,3000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,6,5,2009,TA,TA,612,Ex,Y,612,612,0,1224,2,1,2,Gd,1,4,0,Detchd,2,Y,0,234,NA,6,2009,New,173733
916,160,RM,21,2001,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,4,5,1970,TA,TA,546,Fa,Y,546,546,0,1092,1,1,3,TA,1,6,0,Attchd,1,Y,0,0,NA,1,2007,WD,75000
917,20,C (all),50,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2,3,1949,TA,TA,480,TA,N,480,0,0,480,0,0,1,TA,1,4,0,Detchd,1,Y,0,0,NA,10,2006,WD,35311
918,20,RL,NA,17140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,6,1956,TA,TA,1134,Ex,Y,1229,0,0,1229,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,NA,4,2009,WD,135000
919,60,RL,103,13125,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,7,5,1991,TA,TA,1104,Ex,Y,912,1215,0,2127,2,1,4,Gd,1,8,1,Attchd,3,Y,0,192,GdPrv,11,2007,WD,238000
920,20,RL,87,11029,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,6,8,1958,TA,TA,1184,Ex,Y,1414,0,0,1414,1,0,3,TA,1,6,1,Attchd,2,Y,0,51,NA,5,2008,WD,176500
921,60,RL,70,8462,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,1994,Gd,Gd,928,Ex,Y,936,785,0,1721,2,1,3,Gd,1,7,0,Attchd,2,Y,0,87,NA,7,2007,WD,201000
922,90,RL,67,8777,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,Duplex,5,7,1900,TA,TA,1272,Gd,Y,1272,928,0,2200,2,2,4,TA,2,9,0,NA,0,N,0,70,GdPrv,9,2008,WD,145900
923,20,RL,65,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,RRAn,Norm,1Fam,6,5,2005,TA,TA,1316,Ex,Y,1316,0,0,1316,2,0,3,Gd,1,6,1,Attchd,2,Y,0,0,NA,10,2006,New,169990
924,120,RL,50,8012,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,6,5,1993,TA,TA,1604,Ex,Y,1617,0,0,1617,2,0,2,Gd,1,5,1,Attchd,2,Y,0,69,NA,7,2008,WD,193000
925,20,RL,79,10240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,6,1980,Gd,TA,1686,TA,Y,1686,0,0,1686,2,0,3,TA,1,7,1,Attchd,2,Y,0,131,NA,5,2006,WD,207500
926,20,RL,NA,15611,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,5,6,1977,TA,TA,1126,TA,Y,1126,0,0,1126,2,0,3,Ex,1,6,0,Attchd,2,Y,0,0,NA,3,2008,WD,175000
927,60,RL,93,11999,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2003,TA,TA,1181,Ex,Y,1234,1140,0,2374,2,1,4,Ex,1,10,1,BuiltIn,3,Y,0,100,NA,5,2007,WD,285000
928,60,RL,NA,9900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,7,5,1968,TA,TA,832,Gd,Y,1098,880,0,1978,2,1,4,TA,1,9,1,Attchd,2,Y,0,43,GdPrv,4,2008,WD,176000
929,20,RL,NA,11838,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2001,TA,TA,1753,Ex,Y,1788,0,0,1788,2,0,3,Ex,1,7,1,Attchd,2,Y,0,151,NA,6,2009,WD,236500
930,60,RL,NA,13006,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,7,5,1997,TA,TA,964,Gd,Y,993,1243,0,2236,2,1,4,Gd,1,8,1,BuiltIn,2,Y,0,0,NA,11,2006,WD,222000
931,20,RL,73,8925,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2007,TA,TA,1466,Ex,Y,1466,0,0,1466,2,0,3,Gd,1,7,0,Attchd,3,Y,0,18,NA,7,2009,WD,201000
932,20,RL,70,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1965,TA,TA,925,Ex,Y,925,0,0,925,1,0,2,TA,1,5,0,Detchd,1,Y,0,0,GdWo,7,2009,WD,117500
933,20,RL,84,11670,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,RRNn,Norm,1Fam,9,5,2006,TA,Gd,1905,Ex,Y,1905,0,0,1905,2,0,3,Ex,1,8,1,Attchd,3,Y,0,191,NA,3,2007,WD,320000
